"","id","kistelepules","total","fidesz","ellenzek","is_fidesz","is_ellenzek","megyeid","megye","telepid","telep","oevk","szavazokor","ervenyes","ervenytelen","part","values"
"164","kishajmás-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",125,"Kishajmás",4,"001",76,0.0379746835443038,"fidesz",0.518987341772152
"165","kisharsány-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",126,"Kisharsány",3,"001",244,0.00813008130081301,"fidesz",0.556910569105691
"166","kishartyán-001",1,2,1,0,1,"nincs ellenzéki",13,"NÓGRÁD",60,"Kishartyán",1,"001",316,0.0246913580246914,"fidesz",0.475308641975309
"167","kiskinizs-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",167,"Kiskinizs",4,"001",186,0.0210526315789474,"fidesz",0.642105263157895
"168","kismányok-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",50,"Kismányok",2,"001",179,0.0218579234972678,"fidesz",0.437158469945355
"169","kisnamény-001",1,2,1,0,1,"nincs ellenzéki",16,"SZABOLCS-SZATMÁR-BEREG",73,"Kisnamény",4,"001",150,0.0131578947368421,"fidesz",0.671052631578947
"170","kissomlyó-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",90,"Kissomlyó",3,"001",124,0.0676691729323308,"fidesz",0.556390977443609
"171","kissziget-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",101,"Kissziget",3,"001",90,0.032258064516129,"fidesz",0.688172043010753
"172","kisszolos-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",98,"Kisszolos",4,"001",59,0.0166666666666667,"fidesz",0.883333333333333
"173","kistolmács-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",102,"Kistolmács",3,"001",79,0.0246913580246914,"fidesz",0.555555555555556
"174","kistormás-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",52,"Kistormás",2,"001",155,0.0127388535031847,"fidesz",0.694267515923567
"175","kisunyom-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",91,"Kisunyom",3,"001",256,0.0191570881226054,"fidesz",0.590038314176245
"176","kiszsidány-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",92,"Kiszsidány",2,"001",46,0.0416666666666667,"fidesz",0.1875
"177","köblény-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",142,"Köblény",3,"001",112,0.00884955752212389,"fidesz",0.619469026548673
"178","köcsk-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",94,"Köcsk",3,"001",149,0.0132450331125828,"fidesz",0.788079470198676
"179","kocsola-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",54,"Kocsola",2,"001",478,0.00623700623700624,"fidesz",0.561330561330561
"180","kokad-001",1,2,1,0,1,"nincs ellenzéki",9,"HAJDÚ-BIHAR",42,"Kokad",3,"001",250,0.015748031496063,"fidesz",0.62992125984252
"181","komlósd-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",109,"Komlósd",2,"001",104,0.00952380952380952,"fidesz",0.704761904761905
"182","kondorfa-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",93,"Kondorfa",3,"001",304,0.00977198697068404,"fidesz",0.713355048859935
"183","koppányszántó-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",55,"Koppányszántó",2,"001",162,0.0121951219512195,"fidesz",0.774390243902439
"184","koröstetétlen-001",1,2,1,0,1,"nincs ellenzéki",14,"PEST",74,"Koröstetétlen",12,"001",418,0.0210772833723653,"fidesz",0.622950819672131
"185","koszegdoroszló-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",97,"Koszegdoroszló",2,"001",157,0.01875,"fidesz",0.65625
"186","koszegszerdahely-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",99,"Koszegszerdahely",2,"001",301,0.0033112582781457,"fidesz",0.526490066225166
"187","kovácshida-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",138,"Kovácshida",4,"001",124,0.0158730158730159,"fidesz",0.563492063492063
"188","kovácsszénája-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",139,"Kovácsszénája",4,"001",45,0.0217391304347826,"fidesz",0.652173913043478
"189","kovágótöttös-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",146,"Kovágótöttös",4,"001",164,0.0238095238095238,"fidesz",0.55952380952381
"190","külsosárd-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",106,"Külsosárd",1,"001",41,0.0238095238095238,"fidesz",0.69047619047619
"191","ládbesenyo-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",182,"Ládbesenyo",4,"001",136,0.0144927536231884,"fidesz",0.652173913043478
"192","lak-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",180,"Lak",4,"001",339,0.0145348837209302,"fidesz",0.776162790697674
"193","lapáncsa-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",147,"Lapáncsa",3,"001",105,0.00943396226415094,"fidesz",0.820754716981132
"194","léh-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",184,"Léh",4,"001",228,0.0338983050847458,"fidesz",0.563559322033898
"195","lendvajakabfa-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",110,"Lendvajakabfa",1,"001",22,0.0434782608695652,"fidesz",0.521739130434783
"196","lesencefalu-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",105,"Lesencefalu",3,"001",169,0.0116959064327485,"fidesz",0.56140350877193
"197","lippó-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",150,"Lippó",3,"001",267,0.0111111111111111,"fidesz",0.42962962962963
"198","lócs-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",100,"Lócs",2,"001",64,0.0153846153846154,"fidesz",0.584615384615385
"199","lórév-001",1,2,1,0,1,"nincs ellenzéki",14,"PEST",77,"Lórév",11,"001",180,0.010989010989011,"fidesz",0.346153846153846
"200","lukácsháza-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",101,"Lukácsháza",2,"001",685,0.00291120815138282,"fidesz",0.621542940320233
"201","lulla-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",120,"Lulla",4,"001",125,0.00793650793650794,"fidesz",0.682539682539683
"202","lúzsok-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",154,"Lúzsok",4,"001",81,0.0240963855421687,"fidesz",0.63855421686747
"203","magyarbóly-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",155,"Magyarbóly",3,"001",459,0.0213219616204691,"fidesz",0.62046908315565
"204","magyardombegyház-001",1,2,1,0,1,"nincs ellenzéki",4,"BÉKÉS",46,"Magyardombegyház",4,"001",98,0.02,"fidesz",0.68
"205","magyaregregy-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",156,"Magyaregregy",3,"001",398,0.0172839506172839,"fidesz",0.404938271604938
"206","magyarlukafa-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",158,"Magyarlukafa",4,"001",48,0.04,"fidesz",0.62
"207","magyarnádalja-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",103,"Magyarnádalja",3,"001",152,0.0193548387096774,"fidesz",0.716129032258065
"208","magyarsarlós-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",160,"Magyarsarlós",2,"001",175,0.00568181818181818,"fidesz",0.556818181818182
"209","magyarszék-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",161,"Magyarszék",4,"001",607,0.00654664484451719,"fidesz",0.392798690671031
"210","magyarszombatfa-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",105,"Magyarszombatfa",3,"001",166,0.0119047619047619,"fidesz",0.642857142857143
"211","mánd-001",1,2,1,0,1,"nincs ellenzéki",16,"SZABOLCS-SZATMÁR-BEREG",90,"Mánd",4,"001",157,0.01875,"fidesz",0.6625
"212","mánfa-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",170,"Mánfa",2,"001",407,0.00488997555012225,"fidesz",0.34718826405868
"213","markotabödöge-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",98,"Markotabödöge",3,"001",262,0.00380228136882129,"fidesz",0.657794676806084
"214","márok-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",173,"Márok",3,"001",252,0.0078740157480315,"fidesz",0.409448818897638
"215","mátételke-001",1,2,1,0,1,"nincs ellenzéki",3,"BÁCS-KISKUN",81,"Mátételke",6,"001",250,0.015748031496063,"fidesz",0.669291338582677
"216","matty-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",168,"Matty",4,"001",186,0.0053475935828877,"fidesz",0.566844919786096
"217","mecsekpölöske-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",176,"Mecsekpölöske",4,"001",225,0.00442477876106195,"fidesz",0.47787610619469
"218","meggyeskovácsi-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",106,"Meggyeskovácsi",3,"001",330,0.0178571428571429,"fidesz",0.625
"219","megyehíd-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",107,"Megyehíd",3,"001",195,0.0201005025125628,"fidesz",0.648241206030151
"220","merenye-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",178,"Merenye",4,"001",119,0.0245901639344262,"fidesz",0.573770491803279
"221","mersevát-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",108,"Mersevát",2,"001",363,0.0108991825613079,"fidesz",0.618528610354223
"222","mesterháza-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",109,"Mesterháza",2,"001",101,0.00980392156862745,"fidesz",0.558823529411765
"223","mesteri-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",110,"Mesteri",2,"001",116,0.0169491525423729,"fidesz",0.703389830508475
"224","mesterszállás-001",1,2,1,0,1,"nincs ellenzéki",11,"JÁSZ-NAGYKUN-SZOLNOK",38,"Mesterszállás",4,"001",391,0.0151133501259446,"fidesz",0.546599496221662
"225","meszes-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",193,"Meszes",4,"001",101,0.00980392156862745,"fidesz",0.568627450980392
"226","meszlen-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",111,"Meszlen",2,"001",149,0.00666666666666667,"fidesz",0.686666666666667
"227","mezod-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",179,"Mezod",4,"001",60,0.0163934426229508,"fidesz",0.508196721311475
"228","mihályi-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",103,"Mihályi",3,"001",689,0.0114777618364419,"fidesz",0.724533715925395
"229","mikosszéplak-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",112,"Mikosszéplak",3,"001",150,0.0196078431372549,"fidesz",0.745098039215686
"230","milejszeg-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",126,"Milejszeg",1,"001",180,0.00552486187845304,"fidesz",0.740331491712707
"231","misefa-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",127,"Misefa",2,"001",170,0.00584795321637427,"fidesz",0.409356725146199
"232","mogyoróska-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",203,"Mogyoróska",5,"001",44,0.0638297872340425,"fidesz",0.468085106382979
"233","molnári-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",128,"Molnári",3,"001",403,0.0122549019607843,"fidesz",0.504901960784314
"234","molnaszecsod-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",113,"Molnaszecsod",3,"001",274,0.00363636363636364,"fidesz",0.709090909090909
"235","murarátka-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",130,"Murarátka",3,"001",136,0.0144927536231884,"fidesz",0.58695652173913
"236","nagybakónak-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",132,"Nagybakónak",3,"001",202,0.0194174757281553,"fidesz",0.635922330097087
"237","nagycsány-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",186,"Nagycsány",4,"001",74,0.038961038961039,"fidesz",0.493506493506494
"238","nagygeresd-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",114,"Nagygeresd",2,"001",169,0.00588235294117647,"fidesz",0.523529411764706
"239","nagykutas-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",136,"Nagykutas",1,"001",277,0.00359712230215827,"fidesz",0.683453237410072
"240","nagynyárád-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",191,"Nagynyárád",3,"001",417,0.0257009345794393,"fidesz",0.591121495327103
"241","nagypall-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",192,"Nagypall",3,"001",202,0.0146341463414634,"fidesz",0.595121951219512
"242","nagypirit-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",130,"Nagypirit",4,"001",160,0.0123456790123457,"fidesz",0.734567901234568
"243","nagyrákos-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",117,"Nagyrákos",3,"001",163,0.0180722891566265,"fidesz",0.662650602409639
"244","nagyszékely-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",72,"Nagyszékely",3,"001",215,0.0227272727272727,"fidesz",0.659090909090909
"245","nagytevel-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",131,"Nagytevel",4,"001",321,0.00925925925925926,"fidesz",0.561728395061728
"246","nagyváty-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",195,"Nagyváty",4,"001",180,0.0217391304347826,"fidesz",0.646739130434783
"247","négyes-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",215,"Négyes",7,"001",166,0.0177514792899408,"fidesz",0.479289940828402
"248","nemesapáti-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",141,"Nemesapáti",2,"001",256,0.0153846153846154,"fidesz",0.561538461538462
"249","nemesbod-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",123,"Nemesbod",2,"001",376,0.0079155672823219,"fidesz",0.651715039577836
"250","nemeshany-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",135,"Nemeshany",3,"001",209,0.00947867298578199,"fidesz",0.587677725118483
"251","nemeskocs-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",126,"Nemeskocs",3,"001",200,0.0099009900990099,"fidesz",0.643564356435644
"252","nemesnép-001",1,2,0,1,0,"van ellenzéki",20,"ZALA",144,"Nemesnép",1,"001",76,0.012987012987013,"fidesz",0.662337662337662
"253","nemespátró-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",145,"Nemespátró",3,"001",139,0.0141843971631206,"fidesz",0.702127659574468
"254","nemesszalók-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",136,"Nemesszalók",4,"001",489,0.00204081632653061,"fidesz",0.679591836734694
"255","nemesszentandrás-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",148,"Nemesszentandrás",2,"001",143,0.0272108843537415,"fidesz",0.789115646258503
"256","nemesvámos-001",1,2,0,0,0,"nincs ellenzéki",19,"VESZPRÉM",137,"Nemesvámos",1,"001",840,0.00237529691211401,"fidesz",0.578384798099763
"257","németbánya-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",139,"Németbánya",4,"001",62,0.0158730158730159,"fidesz",0.396825396825397
"258","németfalu-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",149,"Németfalu",1,"001",123,0.016,"fidesz",0.744
"259","nick-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",131,"Nick",2,"001",326,0.00305810397553517,"fidesz",0.72782874617737
"260","nyim-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",142,"Nyim",4,"001",168,0.00591715976331361,"fidesz",0.526627218934911
"261","nyugotszenterzsébet-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",197,"Nyugotszenterzsébet",4,"001",118,0.0247933884297521,"fidesz",0.537190082644628
"262","óbudavár-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",146,"Óbudavár",2,"001",34,0.0555555555555556,"fidesz",0.416666666666667
"263","ófalu-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",206,"Ófalu",3,"001",194,0.0348258706467662,"fidesz",0.353233830845771
"264","okorág-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",198,"Okorág",4,"001",69,0.028169014084507,"fidesz",0.704225352112676
"265","olaszfa-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",133,"Olaszfa",3,"001",204,0.0144927536231884,"fidesz",0.801932367149758
"266","ölbo-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",138,"Ölbo",2,"001",407,0.00488997555012225,"fidesz",0.557457212713936
"267","orimagyarósd-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",139,"Orimagyarósd",3,"001",141,0.00704225352112676,"fidesz",0.683098591549296
"268","ormándlak-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",153,"Ormándlak",1,"001",65,0.0298507462686567,"fidesz",0.761194029850746
"269","ortaháza-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",155,"Ortaháza",3,"001",60,0.0163934426229508,"fidesz",0.672131147540984
"270","örvényes-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",148,"Örvényes",2,"001",103,0.00961538461538462,"fidesz",0.615384615384615
"271","ostffyasszonyfa-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",135,"Ostffyasszonyfa",2,"001",433,0.00688073394495413,"fidesz",0.607798165137615
"272","pálfiszeg-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",163,"Pálfiszeg",1,"001",95,0.0306122448979592,"fidesz",0.775510204081633
"273","páli-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",118,"Páli",3,"001",240,0.00826446280991736,"fidesz",0.640495867768595
"274","pálmajor-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",153,"Pálmajor",3,"001",141,0.00704225352112676,"fidesz",0.964788732394366
"275","pamuk-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",149,"Pamuk",3,"001",123,0.0238095238095238,"fidesz",0.841269841269841
"276","pankasz-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",141,"Pankasz",3,"001",258,0.00769230769230769,"fidesz",0.769230769230769
"277","pápadereske-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",154,"Pápadereske",4,"001",160,0.0062111801242236,"fidesz",0.695652173913043
"278","pápasalamon-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",156,"Pápasalamon",4,"001",163,0.0239520958083832,"fidesz",0.778443113772455
"279","pápoc-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",143,"Pápoc",2,"001",188,0.0105263157894737,"fidesz",0.789473684210526
"280","pári-001",1,2,1,0,1,"nincs ellenzéki",17,"TOLNA",109,"Pári",3,"001",321,0.0153374233128834,"fidesz",0.598159509202454
"281","pásztori-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",119,"Pásztori",3,"001",176,0.0222222222222222,"fidesz",0.594444444444444
"282","pat-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",161,"Pat",3,"001",99,0.0571428571428571,"fidesz",0.695238095238095
"283","patosfa-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",152,"Patosfa",2,"001",123,0.00806451612903226,"fidesz",0.548387096774194
"284","pecöl-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",144,"Pecöl",3,"001",468,0.0168067226890756,"fidesz",0.657563025210084
"285","pécsbagota-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",218,"Pécsbagota",4,"001",55,0.0178571428571429,"fidesz",0.535714285714286
"286","pénzesgyor-001",1,2,0,1,0,"van ellenzéki",19,"VESZPRÉM",159,"Pénzesgyor",4,"001",210,0.00943396226415094,"fidesz",0.674528301886792
"287","perenye-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",145,"Perenye",2,"001",436,0.00683371298405467,"fidesz",0.676537585421412
"288","peresznye-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",146,"Peresznye",2,"001",328,0.00303951367781155,"fidesz",0.772036474164134
"289","perkupa-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",234,"Perkupa",3,"001",344,0.0254957507082153,"fidesz",0.651558073654391
"290","péterhida-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",154,"Péterhida",2,"001",82,0.0120481927710843,"fidesz",0.614457831325301
"291","petrikeresztúr-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",165,"Petrikeresztúr",1,"001",229,0.0129310344827586,"fidesz",0.646551724137931
"292","pettend-001",1,2,0,1,0,"van ellenzéki",2,"BARANYA",216,"Pettend",4,"001",64,0.0303030303030303,"fidesz",0.757575757575758
"293","pinnye-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",124,"Pinnye",4,"001",217,0.0091324200913242,"fidesz",0.634703196347032
"294","pogányszentpéter-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",155,"Pogányszentpéter",2,"001",229,0.0171673819742489,"fidesz",0.510729613733906
"295","porpác-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",150,"Porpác",2,"001",81,0.0240963855421687,"fidesz",0.650602409638554
"296","porva-001",1,2,1,0,1,"nincs ellenzéki",19,"VESZPRÉM",161,"Porva",4,"001",262,0.0187265917602996,"fidesz",0.599250936329588
"297","pusztacsalád-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",126,"Pusztacsalád",3,"001",186,0.0053475935828877,"fidesz",0.72192513368984
"298","pusztacsó-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",152,"Pusztacsó",2,"001",107,0.0446428571428571,"fidesz",0.785714285714286
"299","pusztaszentlászló-001",1,2,0,1,0,"van ellenzéki",20,"ZALA",176,"Pusztaszentlászló",3,"001",324,0.00917431192660551,"fidesz",0.614678899082569
"300","rábacsanak-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",130,"Rábacsanak",3,"001",287,0.0069204152249135,"fidesz",0.643598615916955
"301","rábagyarmat-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",154,"Rábagyarmat",3,"001",470,0.00843881856540084,"fidesz",0.719409282700422
"302","rábahídvég-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",155,"Rábahídvég",3,"001",526,0.0204841713221601,"fidesz",0.625698324022346
"303","rábaszentmihály-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",137,"Rábaszentmihály",3,"001",309,0.0032258064516129,"fidesz",0.654838709677419
"304","rábaszentmiklós-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",138,"Rábaszentmiklós",3,"001",99,0.01,"fidesz",0.71
"305","rábatöttös-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",157,"Rábatöttös",3,"001",145,0.0268456375838926,"fidesz",0.76510067114094
"306","rakacaszend-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",242,"Rakacaszend",4,"001",192,0.00518134715025907,"fidesz",0.751295336787565
"307","rátót-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",159,"Rátót",3,"001",132,0.0075187969924812,"fidesz",0.646616541353383
"308","röjtökmuzsaj-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",145,"Röjtökmuzsaj",4,"001",260,0.0151515151515152,"fidesz",0.689393939393939
"309","románd-001",1,2,1,0,1,"nincs ellenzéki",8,"GYOR-MOSON-SOPRON",144,"Románd",2,"001",164,0.029585798816568,"fidesz",0.668639053254438
"310","rózsafa-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",228,"Rózsafa",4,"001",167,0.00595238095238095,"fidesz",0.529761904761905
"311","sajógalgóc-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",253,"Sajógalgóc",3,"001",179,0.0164835164835165,"fidesz",0.401098901098901
"312","sajóivánka-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",255,"Sajóivánka",4,"001",356,0.00835654596100279,"fidesz",0.342618384401114
"313","sajókápolna-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",257,"Sajókápolna",4,"001",210,0.0140845070422535,"fidesz",0.375586854460094
"314","sajómercse-001",1,2,0,1,0,"van ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",261,"Sajómercse",3,"001",108,0.00917431192660551,"fidesz",0.458715596330275
"315","salköveskút-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",165,"Salköveskút",2,"001",289,0.00344827586206897,"fidesz",0.679310344827586
"316","sand-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",183,"Sand",3,"001",221,0.0133928571428571,"fidesz",0.558035714285714
"317","sátorhely-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",232,"Sátorhely",3,"001",334,0.00298507462686567,"fidesz",0.53134328358209
"318","selyeb-001",1,2,1,0,1,"nincs ellenzéki",5,"BORSOD-ABAÚJ-ZEMPLÉN",277,"Selyeb",4,"001",197,0.0100502512562814,"fidesz",0.748743718592965
"319","semjénháza-001",1,2,1,0,1,"nincs ellenzéki",20,"ZALA",186,"Semjénháza",3,"001",329,0.017910447761194,"fidesz",0.501492537313433
"320","siklósbodony-001",1,2,1,0,1,"nincs ellenzéki",2,"BARANYA",235,"Siklósbodony",4,"001",65,0.0441176470588235,"fidesz",0.808823529411765
"321","simaság-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",169,"Simaság",2,"001",297,0.00335570469798658,"fidesz",0.748322147651007
"322","simonfa-001",1,2,0,1,0,"van ellenzéki",15,"SOMOGY",174,"Simonfa",1,"001",197,0.00505050505050505,"fidesz",0.45959595959596
"323","siójut-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",176,"Siójut",4,"001",310,0.0158730158730159,"fidesz",0.504761904761905
"324","sitke-001",1,2,1,0,1,"nincs ellenzéki",18,"VAS",170,"Sitke",2,"001",411,0.0072463768115942,"fidesz",0.678743961352657
"325","somogyacsa-001",1,2,1,0,1,"nincs ellenzéki",15,"SOMOGY",179,"Somogyacsa",4,"001",72,0.04,"fidesz",0.706666666666667
