"","id","megye","telepules","oevk_szam","jelolo_code","jelolo","biz_szint"
"337","ajka-024","veszprém","ajka","024","644","MSZP-PÁRBESZÉD","SZSZB"
"338","ajka-025","veszprém","ajka","025","641","FIDESZ-KDNP","SZSZB"
"339","ajka-025","veszprém","ajka","025","644","MSZP-PÁRBESZÉD","SZSZB"
"340","ajka-026","veszprém","ajka","026","597","JOBBIK","SZSZB"
"341","ajka-026","veszprém","ajka","026","641","FIDESZ-KDNP","SZSZB"
"342","ajka-027","veszprém","ajka","027","599","DK","SZSZB"
"343","ajka-027","veszprém","ajka","027","644","MSZP-PÁRBESZÉD","SZSZB"
"344","ajka-027","veszprém","ajka","027","641","FIDESZ-KDNP","SZSZB"
"345","ajka-028","veszprém","ajka","028","599","DK","SZSZB"
"346","ajka-028","veszprém","ajka","028","641","FIDESZ-KDNP","SZSZB"
"347","ajka-028","veszprém","ajka","028","644","MSZP-PÁRBESZÉD","SZSZB"
"348","ajka-028","veszprém","ajka","028","597","JOBBIK","SZSZB"
"349","ajka-029","veszprém","ajka","029","641","FIDESZ-KDNP","SZSZB"
"350","ajka-029","veszprém","ajka","029","644","MSZP-PÁRBESZÉD","SZSZB"
"351","aka-","komárom-esztergom","aka",NA,"644","MSZP-PÁRBESZÉD","HVB"
"352","aka-","komárom-esztergom","aka",NA,"641","FIDESZ-KDNP","HVB"
"353","aka-","komárom-esztergom","aka",NA,"641","FIDESZ-KDNP","HVB"
"354","akasztó-001","bács-kiskun","akasztó","001","641","FIDESZ-KDNP","SZSZB"
"355","akasztó-001","bács-kiskun","akasztó","001","597","JOBBIK","SZSZB"
"356","akasztó-001","bács-kiskun","akasztó","001","641","FIDESZ-KDNP","SZSZB"
"357","akasztó-002","bács-kiskun","akasztó","002","641","FIDESZ-KDNP","SZSZB"
"358","akasztó-002","bács-kiskun","akasztó","002","597","JOBBIK","SZSZB"
"359","akasztó-002","bács-kiskun","akasztó","002","641","FIDESZ-KDNP","SZSZB"
"360","alacska-","borsod-abaúj-zemplén","alacska",NA,"641","FIDESZ-KDNP","HVB"
"361","alap-001","fejér","alap","001","641","FIDESZ-KDNP","SZSZB"
"362","alap-001","fejér","alap","001","641","FIDESZ-KDNP","SZSZB"
"363","alap-001","fejér","alap","001",NA,NA,"SZSZB"
"364","alap-001","fejér","alap","001","597","JOBBIK","SZSZB"
"365","alap-002","fejér","alap","002","597","JOBBIK","SZSZB"
"366","alap-002","fejér","alap","002","641","FIDESZ-KDNP","SZSZB"
"367","alap-002","fejér","alap","002","641","FIDESZ-KDNP","SZSZB"
"368","alap-002","fejér","alap","002",NA,NA,"SZSZB"
"369","alattyán-001","jász-nagykun-szolnok","alattyán","001","597","JOBBIK","SZSZB"
"370","alattyán-001","jász-nagykun-szolnok","alattyán","001","641","FIDESZ-KDNP","SZSZB"
"371","alattyán-001","jász-nagykun-szolnok","alattyán","001","644","MSZP-PÁRBESZÉD","SZSZB"
"372","alattyán-001","jász-nagykun-szolnok","alattyán","001","597","JOBBIK","SZSZB"
"373","alattyán-001","jász-nagykun-szolnok","alattyán","001","641","FIDESZ-KDNP","SZSZB"
"374","alattyán-002","jász-nagykun-szolnok","alattyán","002","597","JOBBIK","SZSZB"
"375","alattyán-002","jász-nagykun-szolnok","alattyán","002","641","FIDESZ-KDNP","SZSZB"
"376","alattyán-002","jász-nagykun-szolnok","alattyán","002","641","FIDESZ-KDNP","SZSZB"
"377","alattyán-002","jász-nagykun-szolnok","alattyán","002","597","JOBBIK","SZSZB"
"378","alattyán-002","jász-nagykun-szolnok","alattyán","002","644","MSZP-PÁRBESZÉD","SZSZB"
"379","albertirsa-001","pest","albertirsa","001","641","FIDESZ-KDNP","SZSZB"
"380","albertirsa-001","pest","albertirsa","001","641","FIDESZ-KDNP","SZSZB"
"381","albertirsa-001","pest","albertirsa","001","644","MSZP-PÁRBESZÉD","SZSZB"
"382","albertirsa-001","pest","albertirsa","001","597","JOBBIK","SZSZB"
"383","albertirsa-002","pest","albertirsa","002","644","MSZP-PÁRBESZÉD","SZSZB"
"384","albertirsa-002","pest","albertirsa","002","597","JOBBIK","SZSZB"
"385","albertirsa-002","pest","albertirsa","002","641","FIDESZ-KDNP","SZSZB"
"386","albertirsa-003","pest","albertirsa","003","597","JOBBIK","SZSZB"
"387","albertirsa-003","pest","albertirsa","003","644","MSZP-PÁRBESZÉD","SZSZB"
"388","albertirsa-003","pest","albertirsa","003","641","FIDESZ-KDNP","SZSZB"
"389","albertirsa-003","pest","albertirsa","003","641","FIDESZ-KDNP","SZSZB"
"390","albertirsa-004","pest","albertirsa","004","644","MSZP-PÁRBESZÉD","SZSZB"
"391","albertirsa-004","pest","albertirsa","004","597","JOBBIK","SZSZB"
"392","albertirsa-004","pest","albertirsa","004","641","FIDESZ-KDNP","SZSZB"
"393","albertirsa-004","pest","albertirsa","004","641","FIDESZ-KDNP","SZSZB"
"394","albertirsa-005","pest","albertirsa","005","597","JOBBIK","SZSZB"
"395","albertirsa-005","pest","albertirsa","005","644","MSZP-PÁRBESZÉD","SZSZB"
"396","albertirsa-005","pest","albertirsa","005","641","FIDESZ-KDNP","SZSZB"
"397","albertirsa-006","pest","albertirsa","006","597","JOBBIK","SZSZB"
"398","albertirsa-006","pest","albertirsa","006","641","FIDESZ-KDNP","SZSZB"
"399","albertirsa-006","pest","albertirsa","006","644","MSZP-PÁRBESZÉD","SZSZB"
"400","albertirsa-007","pest","albertirsa","007","641","FIDESZ-KDNP","SZSZB"
"401","albertirsa-007","pest","albertirsa","007","644","MSZP-PÁRBESZÉD","SZSZB"
"402","albertirsa-007","pest","albertirsa","007","641","FIDESZ-KDNP","SZSZB"
"403","albertirsa-007","pest","albertirsa","007","597","JOBBIK","SZSZB"
"404","albertirsa-008","pest","albertirsa","008","641","FIDESZ-KDNP","SZSZB"
"405","albertirsa-008","pest","albertirsa","008","641","FIDESZ-KDNP","SZSZB"
"406","albertirsa-008","pest","albertirsa","008","597","JOBBIK","SZSZB"
"407","albertirsa-008","pest","albertirsa","008","644","MSZP-PÁRBESZÉD","SZSZB"
"408","albertirsa-009","pest","albertirsa","009","641","FIDESZ-KDNP","SZSZB"
"409","albertirsa-009","pest","albertirsa","009","644","MSZP-PÁRBESZÉD","SZSZB"
"410","albertirsa-009","pest","albertirsa","009","597","JOBBIK","SZSZB"
"411","albertirsa-010","pest","albertirsa","010","641","FIDESZ-KDNP","SZSZB"
"412","albertirsa-010","pest","albertirsa","010","597","JOBBIK","SZSZB"
"413","albertirsa-010","pest","albertirsa","010","644","MSZP-PÁRBESZÉD","SZSZB"
"414","albertirsa-011","pest","albertirsa","011","644","MSZP-PÁRBESZÉD","SZSZB"
"415","albertirsa-011","pest","albertirsa","011","597","JOBBIK","SZSZB"
"416","albertirsa-011","pest","albertirsa","011","641","FIDESZ-KDNP","SZSZB"
"417","albertirsa-012","pest","albertirsa","012","597","JOBBIK","SZSZB"
"418","albertirsa-012","pest","albertirsa","012","644","MSZP-PÁRBESZÉD","SZSZB"
"419","albertirsa-012","pest","albertirsa","012","641","FIDESZ-KDNP","SZSZB"
"420","albertirsa-012","pest","albertirsa","012","641","FIDESZ-KDNP","SZSZB"
"421","albertirsa-013","pest","albertirsa","013","641","FIDESZ-KDNP","SZSZB"
"422","albertirsa-013","pest","albertirsa","013","597","JOBBIK","SZSZB"
"423","albertirsa-013","pest","albertirsa","013","644","MSZP-PÁRBESZÉD","SZSZB"
"424","albertirsa-014","pest","albertirsa","014","641","FIDESZ-KDNP","SZSZB"
"425","albertirsa-014","pest","albertirsa","014","597","JOBBIK","SZSZB"
"426","albertirsa-014","pest","albertirsa","014","644","MSZP-PÁRBESZÉD","SZSZB"
"427","albertirsa-015","pest","albertirsa","015","597","JOBBIK","SZSZB"
"428","albertirsa-015","pest","albertirsa","015","641","FIDESZ-KDNP","SZSZB"
"429","albertirsa-015","pest","albertirsa","015","644","MSZP-PÁRBESZÉD","SZSZB"
"430","albertirsa-016","pest","albertirsa","016","597","JOBBIK","SZSZB"
"431","albertirsa-016","pest","albertirsa","016","641","FIDESZ-KDNP","SZSZB"
"432","albertirsa-016","pest","albertirsa","016","644","MSZP-PÁRBESZÉD","SZSZB"
"433","alcsútdoboz-001","fejér","alcsútdoboz","001","641","FIDESZ-KDNP","SZSZB"
"434","alcsútdoboz-001","fejér","alcsútdoboz","001","641","FIDESZ-KDNP","SZSZB"
"435","alcsútdoboz-001","fejér","alcsútdoboz","001","644","MSZP-PÁRBESZÉD","SZSZB"
"436","alcsútdoboz-002","fejér","alcsútdoboz","002","641","FIDESZ-KDNP","SZSZB"
"437","alcsútdoboz-002","fejér","alcsútdoboz","002","641","FIDESZ-KDNP","SZSZB"
"438","aldebro-","heves","aldebro",NA,"597","JOBBIK","HVB"
"439","aldebro-","heves","aldebro",NA,"641","FIDESZ-KDNP","HVB"
"440","aldebro-","heves","aldebro",NA,"641","FIDESZ-KDNP","HVB"
"441","algyo-001","csongrád","algyo","001","641","FIDESZ-KDNP","SZSZB"
"442","algyo-001","csongrád","algyo","001","641","FIDESZ-KDNP","SZSZB"
"443","algyo-001","csongrád","algyo","001","599","DK","SZSZB"
"444","algyo-002","csongrád","algyo","002","641","FIDESZ-KDNP","SZSZB"
"445","algyo-002","csongrád","algyo","002","641","FIDESZ-KDNP","SZSZB"
"446","algyo-003","csongrád","algyo","003","597","JOBBIK","SZSZB"
"447","algyo-003","csongrád","algyo","003","641","FIDESZ-KDNP","SZSZB"
"448","algyo-003","csongrád","algyo","003","641","FIDESZ-KDNP","SZSZB"
"449","algyo-003","csongrád","algyo","003","597","JOBBIK","SZSZB"
"450","algyo-004","csongrád","algyo","004","641","FIDESZ-KDNP","SZSZB"
"451","algyo-004","csongrád","algyo","004","641","FIDESZ-KDNP","SZSZB"
"452","alibánfa-","zala","alibánfa",NA,"641","FIDESZ-KDNP","HVB"
"453","alibánfa-","zala","alibánfa",NA,"641","FIDESZ-KDNP","HVB"
"454","alibánfa-","zala","alibánfa",NA,"597","JOBBIK","HVB"
"455","almamellék-","baranya","almamellék",NA,NA,NA,"HVB"
"456","almásfüzito-001","komárom-esztergom","almásfüzito","001","597","JOBBIK","SZSZB"
"457","almásfüzito-001","komárom-esztergom","almásfüzito","001","641","FIDESZ-KDNP","SZSZB"
"458","almásfüzito-001","komárom-esztergom","almásfüzito","001","641","FIDESZ-KDNP","SZSZB"
"459","almásfüzito-001","komárom-esztergom","almásfüzito","001","644","MSZP-PÁRBESZÉD","SZSZB"
"460","almásfüzito-002","komárom-esztergom","almásfüzito","002","644","MSZP-PÁRBESZÉD","SZSZB"
"461","almásfüzito-002","komárom-esztergom","almásfüzito","002","641","FIDESZ-KDNP","SZSZB"
"462","almásfüzito-002","komárom-esztergom","almásfüzito","002","597","JOBBIK","SZSZB"
"463","almásfüzito-003","komárom-esztergom","almásfüzito","003","599","DK","SZSZB"
"464","almásfüzito-003","komárom-esztergom","almásfüzito","003","641","FIDESZ-KDNP","SZSZB"
"465","almásfüzito-003","komárom-esztergom","almásfüzito","003","641","FIDESZ-KDNP","SZSZB"
"466","almásfüzito-003","komárom-esztergom","almásfüzito","003","597","JOBBIK","SZSZB"
"467","almásháza-","zala","almásháza",NA,"641","FIDESZ-KDNP","HVB"
"468","almáskamarás-","békés","almáskamarás",NA,"597","JOBBIK","HVB"
"469","almáskamarás-","békés","almáskamarás",NA,"644","MSZP-PÁRBESZÉD","HVB"
"470","almáskamarás-","békés","almáskamarás",NA,"597","JOBBIK","HVB"
"471","almáskamarás-","békés","almáskamarás",NA,"641","FIDESZ-KDNP","HVB"
"472","almáskeresztúr-","baranya","almáskeresztúr",NA,"599","DK","HVB"
"473","álmosd-001","hajdú-bihar","álmosd","001","641","FIDESZ-KDNP","SZSZB"
"474","álmosd-002","hajdú-bihar","álmosd","002","641","FIDESZ-KDNP","SZSZB"
"475","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"641","FIDESZ-KDNP","HVB"
"476","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"641","FIDESZ-KDNP","HVB"
"477","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"644","MSZP-PÁRBESZÉD","HVB"
"478","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"644","MSZP-PÁRBESZÉD","HVB"
"479","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"641","FIDESZ-KDNP","HVB"
"480","alsóberecki-","borsod-abaúj-zemplén","alsóberecki",NA,"641","FIDESZ-KDNP","HVB"
"481","alsóbogát-","somogy","alsóbogát",NA,"597","JOBBIK","HVB"
"482","alsóbogát-","somogy","alsóbogát",NA,"641","FIDESZ-KDNP","HVB"
"483","alsódobsza-","borsod-abaúj-zemplén","alsódobsza",NA,"641","FIDESZ-KDNP","HVB"
"484","alsódobsza-","borsod-abaúj-zemplén","alsódobsza",NA,"641","FIDESZ-KDNP","HVB"
"485","alsónána-","tolna","alsónána",NA,"641","FIDESZ-KDNP","HVB"
"486","alsónána-","tolna","alsónána",NA,"597","JOBBIK","HVB"
"487","alsónána-","tolna","alsónána",NA,"597","JOBBIK","HVB"
"488","alsónána-","tolna","alsónána",NA,"641","FIDESZ-KDNP","HVB"
"489","alsónémedi-001","pest","alsónémedi","001","644","MSZP-PÁRBESZÉD","SZSZB"
"490","alsónémedi-001","pest","alsónémedi","001","641","FIDESZ-KDNP","SZSZB"
"491","alsónémedi-001","pest","alsónémedi","001","641","FIDESZ-KDNP","SZSZB"
"492","alsónémedi-002","pest","alsónémedi","002","641","FIDESZ-KDNP","SZSZB"
"493","alsónémedi-002","pest","alsónémedi","002","597","JOBBIK","SZSZB"
"494","alsónémedi-002","pest","alsónémedi","002","644","MSZP-PÁRBESZÉD","SZSZB"
"495","alsónémedi-003","pest","alsónémedi","003","641","FIDESZ-KDNP","SZSZB"
"496","alsónémedi-003","pest","alsónémedi","003","597","JOBBIK","SZSZB"
"497","alsónémedi-003","pest","alsónémedi","003","644","MSZP-PÁRBESZÉD","SZSZB"
"498","alsónémedi-004","pest","alsónémedi","004","641","FIDESZ-KDNP","SZSZB"
"499","alsónémedi-004","pest","alsónémedi","004","597","JOBBIK","SZSZB"
"500","alsónémedi-004","pest","alsónémedi","004","644","MSZP-PÁRBESZÉD","SZSZB"
"501","alsónémedi-005","pest","alsónémedi","005","597","JOBBIK","SZSZB"
"502","alsónémedi-005","pest","alsónémedi","005","641","FIDESZ-KDNP","SZSZB"
"503","alsónémedi-005","pest","alsónémedi","005","644","MSZP-PÁRBESZÉD","SZSZB"
"504","alsónemesapáti-","zala","alsónemesapáti",NA,"641","FIDESZ-KDNP","HVB"
"505","alsónemesapáti-","zala","alsónemesapáti",NA,"641","FIDESZ-KDNP","HVB"
"506","alsónyék-","tolna","alsónyék",NA,"597","JOBBIK","HVB"
"507","alsónyék-","tolna","alsónyék",NA,"641","FIDESZ-KDNP","HVB"
"508","alsónyék-","tolna","alsónyék",NA,"641","FIDESZ-KDNP","HVB"
"509","alsónyék-","tolna","alsónyék",NA,"644","MSZP-PÁRBESZÉD","HVB"
"510","alsónyék-","tolna","alsónyék",NA,"644","MSZP-PÁRBESZÉD","HVB"
"511","alsónyék-","tolna","alsónyék",NA,"597","JOBBIK","HVB"
"512","alsóörs-001","veszprém","alsóörs","001","641","FIDESZ-KDNP","SZSZB"
"513","alsóörs-001","veszprém","alsóörs","001","641","FIDESZ-KDNP","SZSZB"
"514","alsóörs-002","veszprém","alsóörs","002","641","FIDESZ-KDNP","SZSZB"
"515","alsóörs-002","veszprém","alsóörs","002","641","FIDESZ-KDNP","SZSZB"
"516","alsópáhok-","zala","alsópáhok",NA,"641","FIDESZ-KDNP","HVB"
"517","alsópáhok-","zala","alsópáhok",NA,"597","JOBBIK","HVB"
"518","alsópetény-","nógrád","alsópetény",NA,"641","FIDESZ-KDNP","HVB"
"519","alsópetény-","nógrád","alsópetény",NA,"597","JOBBIK","HVB"
"520","alsópetény-","nógrád","alsópetény",NA,"641","FIDESZ-KDNP","HVB"
"521","alsórajk-","zala","alsórajk",NA,"597","JOBBIK","HVB"
"522","alsórajk-","zala","alsórajk",NA,"641","FIDESZ-KDNP","HVB"
"523","alsóregmec-","borsod-abaúj-zemplén","alsóregmec",NA,"641","FIDESZ-KDNP","HVB"
"524","alsóregmec-","borsod-abaúj-zemplén","alsóregmec",NA,"641","FIDESZ-KDNP","HVB"
"525","alsószenterzsébet-","zala","alsószenterzsébet",NA,"641","FIDESZ-KDNP","HVB"
"526","alsószentiván-","fejér","alsószentiván",NA,"597","JOBBIK","HVB"
"527","alsószentiván-","fejér","alsószentiván",NA,"641","FIDESZ-KDNP","HVB"
"528","alsószentiván-","fejér","alsószentiván",NA,"641","FIDESZ-KDNP","HVB"
"529","alsószentiván-","fejér","alsószentiván",NA,NA,NA,"HVB"
"530","alsószentmárton-","baranya","alsószentmárton",NA,"641","FIDESZ-KDNP","HVB"
"531","alsószentmárton-","baranya","alsószentmárton",NA,NA,NA,"HVB"
"532","alsószentmárton-","baranya","alsószentmárton",NA,"644","MSZP-PÁRBESZÉD","HVB"
"533","alsószölnök-","vas","alsószölnök",NA,"641","FIDESZ-KDNP","HVB"
"534","alsószuha-","borsod-abaúj-zemplén","alsószuha",NA,"641","FIDESZ-KDNP","HVB"
"535","alsószuha-","borsod-abaúj-zemplén","alsószuha",NA,"641","FIDESZ-KDNP","HVB"
"536","alsótelekes-","borsod-abaúj-zemplén","alsótelekes",NA,"641","FIDESZ-KDNP","HVB"
"537","alsótelekes-","borsod-abaúj-zemplén","alsótelekes",NA,NA,NA,"HVB"
"538","alsótelekes-","borsod-abaúj-zemplén","alsótelekes",NA,"644","MSZP-PÁRBESZÉD","HVB"
"539","alsótold-","nógrád","alsótold",NA,"641","FIDESZ-KDNP","HVB"
"540","alsóújlak-","vas","alsóújlak",NA,"641","FIDESZ-KDNP","HVB"
"541","alsóújlak-","vas","alsóújlak",NA,"641","FIDESZ-KDNP","HVB"
"542","alsóújlak-","vas","alsóújlak",NA,"597","JOBBIK","HVB"
"543","alsóvadász-","borsod-abaúj-zemplén","alsóvadász",NA,"641","FIDESZ-KDNP","HVB"
"544","alsóvadász-","borsod-abaúj-zemplén","alsóvadász",NA,"597","JOBBIK","HVB"
"545","alsóvadász-","borsod-abaúj-zemplén","alsóvadász",NA,"641","FIDESZ-KDNP","HVB"
"546","alsózsolca-001","borsod-abaúj-zemplén","alsózsolca","001","641","FIDESZ-KDNP","SZSZB"
"547","alsózsolca-001","borsod-abaúj-zemplén","alsózsolca","001","597","JOBBIK","SZSZB"
"548","alsózsolca-001","borsod-abaúj-zemplén","alsózsolca","001","641","FIDESZ-KDNP","SZSZB"
"549","alsózsolca-001","borsod-abaúj-zemplén","alsózsolca","001","644","MSZP-PÁRBESZÉD","SZSZB"
"550","alsózsolca-002","borsod-abaúj-zemplén","alsózsolca","002","597","JOBBIK","SZSZB"
"551","alsózsolca-002","borsod-abaúj-zemplén","alsózsolca","002","599","DK","SZSZB"
"552","alsózsolca-002","borsod-abaúj-zemplén","alsózsolca","002","644","MSZP-PÁRBESZÉD","SZSZB"
"553","alsózsolca-002","borsod-abaúj-zemplén","alsózsolca","002","641","FIDESZ-KDNP","SZSZB"
"554","alsózsolca-002","borsod-abaúj-zemplén","alsózsolca","002","641","FIDESZ-KDNP","SZSZB"
"555","alsózsolca-003","borsod-abaúj-zemplén","alsózsolca","003","599","DK","SZSZB"
"556","alsózsolca-003","borsod-abaúj-zemplén","alsózsolca","003","597","JOBBIK","SZSZB"
"557","alsózsolca-003","borsod-abaúj-zemplén","alsózsolca","003","641","FIDESZ-KDNP","SZSZB"
"558","alsózsolca-003","borsod-abaúj-zemplén","alsózsolca","003","641","FIDESZ-KDNP","SZSZB"
"559","alsózsolca-003","borsod-abaúj-zemplén","alsózsolca","003","644","MSZP-PÁRBESZÉD","SZSZB"
"560","alsózsolca-004","borsod-abaúj-zemplén","alsózsolca","004","644","MSZP-PÁRBESZÉD","SZSZB"
"561","alsózsolca-004","borsod-abaúj-zemplén","alsózsolca","004","641","FIDESZ-KDNP","SZSZB"
"562","alsózsolca-004","borsod-abaúj-zemplén","alsózsolca","004","597","JOBBIK","SZSZB"
"563","alsózsolca-004","borsod-abaúj-zemplén","alsózsolca","004","641","FIDESZ-KDNP","SZSZB"
"564","alsózsolca-004","borsod-abaúj-zemplén","alsózsolca","004","580","LMP","SZSZB"
"565","alsózsolca-005","borsod-abaúj-zemplén","alsózsolca","005","597","JOBBIK","SZSZB"
"566","alsózsolca-005","borsod-abaúj-zemplén","alsózsolca","005","644","MSZP-PÁRBESZÉD","SZSZB"
"567","alsózsolca-005","borsod-abaúj-zemplén","alsózsolca","005","641","FIDESZ-KDNP","SZSZB"
"568","alsózsolca-005","borsod-abaúj-zemplén","alsózsolca","005","641","FIDESZ-KDNP","SZSZB"
"569","alsózsolca-005","borsod-abaúj-zemplén","alsózsolca","005","580","LMP","SZSZB"
"570","ambrózfalva-","csongrád","ambrózfalva",NA,NA,NA,"HVB"
"571","ambrózfalva-","csongrád","ambrózfalva",NA,"641","FIDESZ-KDNP","HVB"
"572","ambrózfalva-","csongrád","ambrózfalva",NA,"641","FIDESZ-KDNP","HVB"
"573","anarcs-001","szabolcs-szatmár-bereg","anarcs","001","641","FIDESZ-KDNP","SZSZB"
"574","anarcs-001","szabolcs-szatmár-bereg","anarcs","001","641","FIDESZ-KDNP","SZSZB"
"575","anarcs-001","szabolcs-szatmár-bereg","anarcs","001","644","MSZP-PÁRBESZÉD","SZSZB"
"576","anarcs-001","szabolcs-szatmár-bereg","anarcs","001",NA,NA,"SZSZB"
"577","anarcs-002","szabolcs-szatmár-bereg","anarcs","002","641","FIDESZ-KDNP","SZSZB"
"578","anarcs-002","szabolcs-szatmár-bereg","anarcs","002",NA,NA,"SZSZB"
"579","anarcs-002","szabolcs-szatmár-bereg","anarcs","002","641","FIDESZ-KDNP","SZSZB"
"580","anarcs-002","szabolcs-szatmár-bereg","anarcs","002","644","MSZP-PÁRBESZÉD","SZSZB"
"581","andocs-001","somogy","andocs","001","641","FIDESZ-KDNP","SZSZB"
"582","andocs-001","somogy","andocs","001","644","MSZP-PÁRBESZÉD","SZSZB"
"583","andocs-001","somogy","andocs","001","641","FIDESZ-KDNP","SZSZB"
"584","andocs-002","somogy","andocs","002","644","MSZP-PÁRBESZÉD","SZSZB"
"585","andocs-002","somogy","andocs","002","597","JOBBIK","SZSZB"
"586","andocs-002","somogy","andocs","002","641","FIDESZ-KDNP","SZSZB"
"587","andocs-002","somogy","andocs","002","641","FIDESZ-KDNP","SZSZB"
"588","andornaktálya-001","heves","andornaktálya","001","641","FIDESZ-KDNP","SZSZB"
"589","andornaktálya-001","heves","andornaktálya","001",NA,NA,"SZSZB"
"590","andornaktálya-001","heves","andornaktálya","001",NA,NA,"SZSZB"
"591","andornaktálya-002","heves","andornaktálya","002","641","FIDESZ-KDNP","SZSZB"
"592","andornaktálya-002","heves","andornaktálya","002",NA,NA,"SZSZB"
